# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
MUL2629	7	thanks for all your help !	The phone number is 01223334200 and the address is saint andrew 's street .	centre	none	college	none	none	none	none	none	north	none	none	none	none	none	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2629	8	Nope , I 'm all set . Thank you !	Is there anything else I can do for you today ?	centre	none	college	none	none	none	none	none	north	none	none	none	none	none	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	0	Could you help me finding some place to eat for dinner ?		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	1	No I 'm trying to find an attraction near town centre , preferably near a college .	Do you have a food type preference ?	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	2	Not really .  Which college would you suggest I visit ?	I have several places . Is there a specific one you have in mind .	centre	none	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	3	Do they have a phone number ?	Emmanuel College is a great college to visit .  It is located at saint andrew 's street and the entrance is free .	centre	emmanuel college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	4	Yes , may I please have the full address with postcode for Emmanuel College ?	Yes . it is 01223334200 . anything else i can do for you ?	centre	emmanuel college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	5	Yes , I also need the postcode , area , and food type for a place called Royal Standard .	Of course ! Emmanuel College is located on saint andrew 's street , postcode cb23ap . May I assist you with anything else ?	centre	emmanuel college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	royal standard	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	6	Thank you !  Have a great day !	The Royal Standard is a gastropub in the east , the postcode is cb13nl .	centre	emmanuel college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	royal standard	none	none	none	none	none	none	none	none	none	none	none
PMUL2059	7	No , I do n't need anything else . Goodbye	You 're welcome . Do you need any further assistance ?	centre	emmanuel college	college	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	royal standard	none	none	none	none	none	none	none	none	none	none	none
SSNG0268	0	I 'm looking for a moderate priced place to stay with free parking please .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0268	1	what is the star rating ? i 'm actually looking for 4 star rating in the east part of town .	Acorn guest house is available if that would work for you ?	none	none	none	none	none	none	none	none	east	none	none	none	none	none	yes	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0268	2	I would like to be booked into the Warkworth House starting Tuesday .	Then the Carolina Bed and Breakfast or Warkworth House might be more to your liking , they 're both 4-star guesthouses . Would one of those suit you ?	none	none	none	none	none	none	none	none	east	tuesday	none	none	none	warkworth house	yes	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0268	3	Seven , and three Nights from Tuesday on .	Okay . How many people will be staying ?	none	none	none	none	none	none	none	none	east	tuesday	7	3	none	warkworth house	yes	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0268	4	Yes , any in the same pricerange .	I 'm sorry , but there are n't enough rooms available at the Warkworth House . Should I try another hotel ?	none	none	none	none	none	none	none	none	east	tuesday	7	3	none	none	yes	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SSNG0268	5	Thank you so much , that was all I needed today .	I got you a room at carolina bed and breakfast . Your reference number is IBNBRCMH . Is there anything else I can help you with ?	none	none	none	none	none	none	none	none	east	tuesday	7	3	none	none	yes	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
WOZ20218	0	A cheap restaurant in the south part of town		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	none	none	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20218	1	Chinese , what is the number ?	We have two restaurants that meet your criteria , are you more interested in Chinese of Portuguese food ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	chinese	none	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20218	2	What is their address ?	The Lucky Star is a chinese restaurant in the south and is in the cheap price range . Their phone number is 01223 244277 .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	chinese	lucky star	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20218	3	What is the postcode please ?	Cambridge Leisure Park Clifton Way Cherry Hinton	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	chinese	lucky star	cheap	none	none	none	none	none	none	none	none	none	none
WOZ20218	4	Thank you very much .	Their postcode is C.B 2 , 1 U.J.	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	south	none	none	none	chinese	lucky star	cheap	none	none	none	none	none	none	none	none	none	none
MUL2314	0	Hello , i 'm looking for a restaurant called river bar steakhouse and grill .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	none	none	none	none	none	none	none	none	none
MUL2314	1	What is their postcode ?	This is a modern european , cheap restaurant . It 's in the centre , located at Quayside Off Bridge Street .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	none	none	none	none	none	none	none	none	none
MUL2314	2	Not right now . Is there anywhere to go for entertainment in the south ?	Their post code is cb58aq .  Would you like me to make a reservation for you ?	south	none	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	none	none	none	none	none	none	none	none	none
MUL2314	3	Can you tell me more about The Tenpin ? And can you give me a phone number and postcode ?	There 's the tenpin entertainment attraction in the south .	south	tenpin	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	none	none	none	none	none	none	none	none	none
MUL2314	4	Thanks . I will also need a taxi between The Tenpin and river bar steakhouse and grill .	The Tenpin can be reached at 08715501010 . Their postcode is cb17dy . Is there anything else you needed ?	south	tenpin	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	tenpin	the river bar steakhouse and grill	none	none	none	none	none	none	none
MUL2314	5	I would like to leave our attraction by 2:30 and head to the restaurant .	I can do that for you . Do you know when you 'd like to leave or arrive so I can schedule the car ?	south	tenpin	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	tenpin	the river bar steakhouse and grill	02:30	none	none	none	none	none	none
MUL2314	6	Great , thank you so much ! That 's all I will need for today !	Ok , you are all set look for a Yellow Lexus , if you need to contact the taxi , they can be reached at 07983066383	south	tenpin	entertainment	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	the river bar steakhouse and grill	none	none	tenpin	the river bar steakhouse and grill	02:30	none	none	none	none	none	none
SNG1303	0	I 'm are looking for a train . The train should depart from peterborough and should leave after 10:15		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	peterborough	none	10:15
SNG1303	1	It will be Sunday , from peterborough to cambridge , I will need the price of the ticket as well .	What day would you like to depart ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	peterborough	cambridge	10:15
SNG1303	2	That sounds good . What is the train fare , please ?	The closest match I have is the TR8509 . It leaves at 10:19 .	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	peterborough	cambridge	10:15
SNG1303	3	No that is all . Thanks for your help !	It costs 13.20 pounds .  Do you need any other information ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	peterborough	cambridge	10:15
SNG0149	0	Hello I need help finding the nearest police station .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
